codMunicipio;regiao;estado;municipionome;municipiopopulacao;municipiocapital;qtdCrascomInternet;qtdCrassemInternet;qtdCreascomInternet;qtdCreassemInternet;qtd15a17anos;qtd18a24anos;qtdQualquerIdade;qtdSexoFemininoDe15a24Anos
2604007;NE;PE;CARPINA;74851;N;0;0;0;0;0;0;39823;3865
2604106;NE;PE;CARUARU;314951;N;0;0;0;0;0;0;180622;17365
2604155;NE;PE;CASINHAS;13791;N;0;0;0;0;0;0;13252;1284
2604205;NE;PE;CATENDE;37830;N;0;0;0;0;0;0;27198;2576
2604304;NE;PE;CEDRO;10778;N;0;0;0;0;0;0;9076;913
2604403;NE;PE;CHA DE ALEGRIA;12375;N;0;0;0;0;0;0;10521;1004
2604502;NE;PE;CHA GRANDE;20020;N;0;0;0;0;0;0;15324;1442
2604601;NE;PE;CONDADO;24298;N;0;0;0;0;0;0;18348;1810
2604700;NE;PE;CORRENTES;17421;N;0;0;0;0;0;0;14631;1333
2604809;NE;PE;CORTES;12458;N;0;0;0;0;0;0;11068;1244
2604908;NE;PE;CUMARU;17166;N;0;0;0;0;0;0;15988;1332
2605004;NE;PE;CUPIRA;23392;N;0;0;0;0;0;0;18440;1753
2605103;NE;PE;CUSTODIA;34305;N;0;0;0;0;0;0;27759;2514
2605152;NE;PE;DORMENTES;16915;N;0;0;0;0;0;0;15163;1365
2605202;NE;PE;ESCADA;63535;N;0;0;0;0;0;0;41797;4690
2605301;NE;PE;EXU;31636;N;0;0;0;0;0;0;30149;2970
2605400;NE;PE;FEIRA NOVA;20588;N;0;0;0;0;0;0;15118;1595
2605459;NE;PE;FERNANDO DE NORONHA;2629;N;0;0;0;0;0;0;156;28
2605509;NE;PE;FERREIROS;11437;N;0;0;0;0;0;0;9306;831
2605608;NE;PE;FLORES;22171;N;0;0;0;0;0;0;16998;1515
2605707;NE;PE;FLORESTA;29284;N;0;0;0;0;0;0;21603;2211
2605806;NE;PE;FREI MIGUELINHO;14231;N;0;0;0;0;0;0;10802;935
2605905;NE;PE;GAMELEIRA;27915;N;0;0;0;0;0;0;15860;1596
2606002;NE;PE;GARANHUNS;129392;N;0;0;0;0;0;0;75732;7157
2606101;NE;PE;GLORIA DO GOITA;29675;N;0;0;0;0;0;0;20969;2225
2606200;NE;PE;GOIANA;75648;N;0;0;0;0;0;0;53328;5155
2606309;NE;PE;GRANITO;6857;N;0;0;0;0;0;0;6901;664
2606408;NE;PE;GRAVATA;76669;N;0;0;0;0;0;0;47022;4708
2606507;NE;PE;IATI;18271;N;0;0;0;0;0;0;18171;1712
2606606;NE;PE;IBIMIRIM;26959;N;1;0;0;0;0;0;23268;2386
2606705;NE;PE;IBIRAJUBA;7534;N;0;0;0;0;0;0;6814;637
2606804;NE;PE;IGARASSU;101987;N;0;0;0;0;0;0;61696;6261
2606903;NE;PE;IGUARACI;11780;N;0;0;0;0;0;0;9750;899
2607604;NE;PE;ILHA DE ITAMARACA;22449;N;0;0;0;0;0;0;12903;1242
2607000;NE;PE;INAJA;19081;N;0;0;0;0;0;0;15551;1611
2607109;NE;PE;INGAZEIRA;4496;N;0;0;0;0;0;0;4083;393
2607208;NE;PE;IPOJUCA;80542;N;0;0;0;0;0;0;57251;6112
2607307;NE;PE;IPUBI;28120;N;0;0;0;0;0;0;24612;2313
2607406;NE;PE;ITACURUBA;4369;N;0;0;0;0;0;0;4112;392
2607505;NE;PE;ITAIBA;26264;N;0;0;0;0;0;0;21969;2067
2607653;NE;PE;ITAMBE;35398;N;0;0;0;0;0;0;28372;2759
2607703;NE;PE;ITAPETIM;13882;N;0;0;0;0;0;0;11197;1000
2607752;NE;PE;ITAPISSUMA;23723;N;0;0;0;0;0;0;15762;1608
2607802;NE;PE;ITAQUITINGA;15698;N;0;0;0;0;0;0;13272;1208
2607901;NE;PE;JABOATAO DOS GUARARAPES;644699;N;0;0;0;0;0;0;303403;29481
2607950;NE;PE;JAQUEIRA;11513;N;0;0;0;0;0;0;9889;952
2608008;NE;PE;JATAUBA;15810;N;0;0;0;0;0;0;12788;1312
2608057;NE;PE;JATOBA;13982;N;0;0;0;0;0;0;11969;1072
2608107;NE;PE;JOAO ALFREDO;30735;N;0;0;0;0;0;0;22021;2166
2608206;NE;PE;JOAQUIM NABUCO;15774;N;0;0;0;0;0;0;13697;1341
2608255;NE;PE;JUCATI;10604;N;0;0;0;0;0;0;9795;868
2608305;NE;PE;JUPI;13709;N;0;0;0;0;0;0;11952;1124
2608404;NE;PE;JUREMA;14494;N;0;0;0;0;0;0;12192;1195
2608503;NE;PE;LAGOA DE ITAENGA;20653;N;0;0;0;0;0;0;17260;1757
2608453;NE;PE;LAGOA DO CARRO;15990;N;0;0;0;0;0;0;12211;1156
2608602;NE;PE;LAGOA DO OURO;12121;N;0;0;0;0;0;0;9816;977
2608701;NE;PE;LAGOA DOS GATOS;15615;N;0;0;0;0;0;0;11865;1101
2608750;NE;PE;LAGOA GRANDE;22719;N;0;0;0;0;0;0;18905;1781
2608800;NE;PE;LAJEDO;36606;N;0;0;0;0;0;0;25948;2579
2608909;NE;PE;LIMOEIRO;55574;N;0;0;0;0;0;0;42625;3944
2609006;NE;PE;MACAPARANA;23907;N;0;0;0;0;0;0;18684;1887
2609105;NE;PE;MACHADOS;13632;N;0;0;0;0;0;0;9034;831
2609154;NE;PE;MANARI;18187;N;0;0;0;0;0;0;14639;1471
2609204;NE;PE;MARAIAL;12257;N;0;0;0;0;0;0;10506;1043
2609303;NE;PE;MIRANDIBA;14308;N;0;0;0;0;0;0;13082;1292
2614303;NE;PE;MOREILANDIA;11137;N;0;0;0;0;0;0;10871;1010
2609402;NE;PE;MORENO;56767;N;0;0;0;0;0;0;39450;3467
2609501;NE;PE;NAZARE DA MATA;30782;N;0;0;0;0;0;0;20423;1850
2609600;NE;PE;OLINDA;375559;N;0;0;0;0;0;0;186287;18277
2609709;NE;PE;OROBO;22865;N;0;0;0;0;0;0;17584;1848
2609808;NE;PE;OROCO;13176;N;0;0;0;0;0;0;12639;1310
2609907;NE;PE;OURICURI;64335;N;0;0;0;0;0;0;54862;5220
2610004;NE;PE;PALMARES;59524;N;0;0;0;0;0;0;41541;4145
2610103;NE;PE;PALMEIRINA;8188;N;0;0;0;0;0;0;7634;717
2610202;NE;PE;PANELAS;25654;N;0;0;0;0;0;0;18644;1896
2610301;NE;PE;PARANATAMA;11001;N;0;0;0;0;0;0;10870;887
2610400;NE;PE;PARNAMIRIM;20227;N;0;0;0;0;0;0;17101;1595
2610509;NE;PE;PASSIRA;28664;N;0;0;0;0;0;0;24073;2383
2610608;NE;PE;PAUDALHO;51374;N;0;0;0;0;0;0;33430;3392
2610707;NE;PE;PAULISTA;300611;N;0;0;0;0;0;0;122279;11509
2610806;NE;PE;PEDRA;20950;N;0;0;0;0;0;0;17586;1641
2610905;NE;PE;PESQUEIRA;62793;N;0;0;0;0;0;0;45263;4174
2611002;NE;PE;PETROLANDIA;32485;N;0;0;0;0;0;0;23114;2349
2611101;NE;PE;PETROLINA;294081;N;0;0;0;0;0;0;185038;17001
2611200;NE;PE;POCAO;11242;N;0;0;0;0;0;0;9413;827
2611309;NE;PE;POMBOS;24033;N;0;0;0;0;0;0;18058;1928
2611408;NE;PE;PRIMAVERA;13439;N;0;0;0;0;0;0;9010;933
2611507;NE;PE;QUIPAPA;24187;N;0;0;0;0;0;0;16913;1759
2611533;NE;PE;QUIXABA;6735;N;0;0;0;0;0;0;5663;657
2611606;NE;PE;RECIFE;1536934;S;0;0;0;0;28794;79685;585662;58146
2611705;NE;PE;RIACHO DAS ALMAS;19158;N;0;0;0;0;0;0;16657;1426
2611804;NE;PE;RIBEIRAO;44445;N;0;0;0;0;0;0;27448;2868
2611903;NE;PE;RIO FORMOSO;22140;N;0;0;0;0;0;0;17033;1770
2612000;NE;PE;SAIRE;11242;N;0;0;0;0;0;0;10166;925
2612109;NE;PE;SALGADINHO;9287;N;0;0;0;0;0;0;5248;518
2612208;NE;PE;SALGUEIRO;56641;N;0;0;0;0;0;0;40411;3549
2612307;NE;PE;SALOA;15283;N;0;0;0;0;0;0;12820;1278
2612406;NE;PE;SANHARO;21960;N;0;0;0;0;0;0;14392;1290
2612455;NE;PE;SANTA CRUZ;13594;N;0;0;0;0;0;0;12397;1189
2612471;NE;PE;SANTA CRUZ DA BAIXA VERDE;11769;N;0;0;0;0;0;0;10959;992
2612505;NE;PE;SANTA CRUZ DO CAPIBARIBE;87538;N;0;0;0;0;0;0;50952;4951
2612554;NE;PE;SANTA FILOMENA;13322;N;0;0;0;0;0;0;13515;1282
2612604;NE;PE;SANTA MARIA DA BOA VISTA;39473;N;0;0;0;0;0;0;34764;3328
2612703;NE;PE;SANTA MARIA DO CAMBUCA;13023;N;0;0;0;0;0;0;10648;1025
2612802;NE;PE;SANTA TEREZINHA;10991;N;0;0;0;0;0;0;8533;870
2612901;NE;PE;SAO BENEDITO DO SUL;13939;N;0;0;0;0;0;0;8255;801
2613008;NE;PE;SAO BENTO DO UNA;53232;N;0;0;0;0;0;0;34676;3171
2613107;NE;PE;SAO CAITANO;35278;N;0;0;0;0;0;0;25472;2503
2613206;NE;PE;SAO JOAO;21305;N;0;0;0;0;0;0;17975;1594
2613305;NE;PE;SAO JOAQUIM DO MONTE;20489;N;0;0;0;0;0;0;16693;1711
2613404;NE;PE;SAO JOSE DA COROA GRANDE;18172;N;0;0;0;0;0;0;14943;1452
2613503;NE;PE;SAO JOSE DO BELMONTE;32620;N;0;0;0;0;0;0;26911;2605
2613602;NE;PE;SAO JOSE DO EGITO;31838;N;0;0;0;0;0;0;24204;2025
2613701;NE;PE;SAO LOURENCO DA MATA;102956;N;0;0;0;0;0;0;61377;6221
2613800;NE;PE;SAO VICENTE FERRER;17000;N;0;0;0;0;0;0;14243;1535
2613909;NE;PE;SERRA TALHADA;79241;N;0;0;0;0;0;0;51853;4944
2614006;NE;PE;SERRITA;18331;N;0;0;0;0;0;0;16935;1548
2614105;NE;PE;SERTANIA;33723;N;0;0;0;0;0;0;24826;2359
2614204;NE;PE;SIRINHAEM;40306;N;0;0;0;0;0;0;25729;2448
2614402;NE;PE;SOLIDAO;5744;N;0;0;0;0;0;0;4975;562
2614501;NE;PE;SURUBIM;58444;N;0;0;0;0;0;0;41226;4009
2614600;NE;PE;TABIRA;26430;N;0;0;0;0;0;0;24240;2040
2614709;NE;PE;TACAIMBO;12704;N;0;0;0;0;0;0;10658;1025
2614808;NE;PE;TACARATU;22073;N;0;0;0;0;0;0;12214;1137
2614857;NE;PE;TAMANDARE;20745;N;0;0;0;0;0;0;15285;1550
2615003;NE;PE;TAQUARITINGA DO NORTE;24923;N;0;0;0;0;0;0;15956;1589
2615102;NE;PE;TEREZINHA;6737;N;0;0;0;0;0;0;6839;699
2615201;NE;PE;TERRA NOVA;9256;N;0;0;0;0;0;0;8429;755
